oilfield,d,th,l,start_year,producer,liq_vol_flow,oil_mass_flow,w_cut,pressure,ingibition,object,report_year,liquid_speed,pipe_age,steel,accident_in_year
10,159.0,8.0,0.475,2002.0,13,2688.0,154.6999969482422,93.30789741883645,21.3,0.0,27.0,2014.0,1.5676590592371606,12.0,Ст.20,1.0
10,168.0,16.0,1.38,1995.0,1,2947.0,124.8000030517578,95.07579631427477,24.6,0.0,57.0,2014.0,1.539494611637216,19.0,Ст.20,1.0
10,168.0,14.0,0.45,1999.0,1,839.0,36.599998474121094,94.9275163574963,18.0,0.0,62.0,2014.0,0.43828842184038813,15.0,Ст.09ГСФ,1.0
10,168.0,14.0,0.45,1999.0,1,885.0,37.0,95.13861516226515,11.7,0.0,62.0,2015.0,0.462318537936524,16.0,Ст.09ГСФ,1.0
10,168.0,14.0,0.45,1999.0,1,1034.0,37.66666730244955,95.76622435822462,11.533333333333333,0.0,62.0,2016.0,0.5401552183348766,17.0,Ст.09ГСФ,3.0
10,168.0,14.0,3.495,1994.0,13,875.0,31.10000038146973,95.86710958385784,20.0,0.0,58.0,2014.0,0.4570945996547553,20.0,Ст.20,1.0
10,168.0,14.0,3.495,1994.0,13,1540.0,44.66666666666666,96.6262329702027,25.1,0.0,58.0,2015.0,0.8044864953923693,21.0,Ст.20,3.0
10,168.0,14.0,3.495,1994.0,13,1090.5,38.949999809265144,96.48717166358117,18.625,0.0,58.0,2016.0,0.5696704696268693,22.0,Ст.20,4.0
10,168.0,14.0,3.495,1994.0,13,118.0,1.6000000238418581,98.423334623727,27.7,0.0,58.0,2017.0,0.06164247172486985,23.0,Ст.20,1.0
10,168.0,8.0,5.81,1995.0,1,405.0,17.700000762939453,94.91817376889477,18.9,0.0,57.0,2015.0,0.2115695004116296,20.0,Ст.20,1.0
10,168.0,8.0,5.81,1995.0,1,402.0,19.550000190734863,94.34513473599014,16.200000000000006,0.0,57.0,2016.0,0.21000231892709895,21.0,Ст.20,2.0
10,168.0,14.0,0.55,1993.0,13,1069.0,62.29999923706055,93.22339947820605,8.7,0.0,28.0,2017.0,0.5584390023210667,24.0,Ст.20,1.0
10,219.0,14.0,2.84,1993.0,14,1824.0,60.0,96.17503059975522,14.3,0.0,27.0,2015.0,0.5607292419547122,22.0,Ст.20,1.0
10,219.0,10.0,1.73,1995.0,1,2599.0,134.69999694824222,93.97353199583729,20.7,0.0,57.0,2015.0,0.7989776863159522,20.0,Ст.10,1.0
10,219.0,7.0,2.43,1993.0,1,640.0,22.299999237060547,95.94840130140615,20.4,0.0,58.0,2014.0,0.1967471024402499,21.0,Ст.10,1.0
10,219.0,14.0,1.35,2002.0,13,14589.0,821.5,93.45237810583636,24.2,0.0,57.0,2017.0,4.4849116835950085,15.0,Ст.10,1.0
10,219.0,6.0,1.1,1987.0,14,2523.0,70.95000076293945,96.73237047445576,15.3,0.0,62.0,2015.0,0.7756139679011727,28.0,Ст.09ГСФ,2.0
10,219.0,8.0,3.0,2003.0,11,6013.0,236.5,95.42657575253617,32.0,0.0,39.0,2013.0,1.8485005108956605,10.0,Ст.20,1.0
10,219.0,10.0,3.0,2003.0,11,5118.0,178.0,95.95590574079628,27.2,0.0,39.0,2014.0,1.5733619848268734,11.0,Ст.20,1.0
10,219.0,6.0,2.7,1990.0,13,1410.0,56.0,95.38182417944913,33.7,0.0,64.0,2015.0,0.4334584600636756,25.0,Ст.10,1.0
10,219.0,6.0,2.7,1990.0,13,1353.0,53.79999923706055,95.3763386069664,27.6,0.0,64.0,2016.0,0.4159356712525907,26.0,Ст.10,1.0
10,219.0,6.0,2.7,1990.0,13,1383.0,50.35000038146973,95.76670194710944,29.1,0.0,64.0,2017.0,0.4251581916794775,27.0,Ст.10,2.0
10,219.0,7.0,0.5,1984.0,1,1887.0,64.80000305175781,96.00695067525926,20.0,0.0,27.0,2014.0,0.5800965348511743,30.0,НД,1.0
10,219.0,7.0,0.5,1984.0,1,2096.4,48.619999694824216,97.30270076854971,19.02,0.0,27.0,2015.0,0.6444697274308434,31.0,НД,5.0
10,219.0,16.0,3.1,1995.0,14,4268.0,231.0,93.70654519299929,13.4,0.0,64.0,2015.0,1.3120572393984165,20.0,Ст.20,1.0
10,219.0,16.0,3.1,1995.0,14,3669.0,155.3999977111816,95.17286336170451,13.2,0.0,64.0,2017.0,1.1279142482082452,22.0,Ст.20,2.0
10,219.0,7.0,0.43,1985.0,13,1193.0,114.0,88.88867229380689,3.2,0.0,26.0,2013.0,0.36674889564252827,28.0,Ст.10,1.0
10,219.0,5.0,0.2,1988.0,13,722.0,40.29999923706055,93.50963099319391,26.0,0.0,28.0,2013.0,0.22195532494040693,25.0,Ст.09ГСФ,1.0
10,219.0,5.0,0.2,1988.0,13,605.0,34.0,93.46530847587928,28.6,0.0,28.0,2014.0,0.1859874952755487,26.0,Ст.09ГСФ,1.0
10,219.0,7.0,4.409999999999998,1993.0,12,2538.4166666666665,153.40833180745443,92.95979576091852,32.775,0.0,28.0,2013.0,0.7803533186761005,20.0,Ст.20,12.0
10,219.0,8.0,5.9,2013.0,1,1681.0,84.25,94.17240538383892,31.75,0.0,28.0,2017.0,0.5167685612532189,4.0,13ХФА,2.0
10,219.0,8.0,2.736,2011.0,13,1448.0,86.0999984741211,93.08589245196896,17.0,0.0,64.0,2016.0,0.4451403192710653,5.0,Ст.20А,1.0
10,219.0,10.0,3.0,1997.0,13,2938.0,156.5999984741211,93.82202211079394,20.0,0.0,57.0,2014.0,0.903192167139772,17.0,Ст.10,2.0
10,219.0,7.0,1.0,1982.0,1,727.0,14.25,97.72097973012131,11.15,0.0,39.0,2015.0,0.22349241167822131,33.0,Ст.20пс,2.0
10,219.0,8.0,1.7,2001.0,13,1013.0,50.4,94.21474322183704,26.0,1.0,27.0,2013.0,0.31141377308120805,12.0,Ст.09Г2С,1.0
10,219.0,8.0,1.7,2001.0,13,3873.0,141.6999969482422,95.7347166314468,22.65,1.0,27.0,2014.0,1.1906273871110749,13.0,Ст.09Г2С,2.0
10,219.0,8.0,1.7,2001.0,13,3083.0,87.4000015258789,96.70360334897757,23.2,1.0,27.0,2015.0,0.9477676825363912,14.0,Ст.09Г2С,1.0
10,219.0,8.0,1.7,2001.0,13,3132.2,80.33999938964844,97.01922364461807,22.2,1.0,27.0,2016.0,0.9628926160364856,15.0,Ст.09Г2С,5.0
10,219.0,10.0,5.1,1997.0,13,1365.0,45.0,96.16662407360084,25.5,0.0,39.0,2016.0,0.4196246794233454,19.0,Ст.10,1.0
10,219.0,10.0,1.9,1997.0,1,8262.0,349.0,95.08807946080401,28.2,0.0,57.0,2015.0,2.539882125564601,18.0,Ст.20,2.0
10,219.0,10.0,1.1,1997.0,12,5036.0,262.0,93.95053290725384,18.7,0.0,27.0,2015.0,1.5481537623267163,18.0,Ст.20,1.0
10,219.0,8.0,1.672,2003.0,11,3130.0,103.9000015258789,96.14012922483549,17.6,0.0,39.0,2017.0,0.962216297871847,14.0,Ст.10,1.0
10,219.0,10.0,1.8,1996.0,1,9812.0,362.7999877929688,95.70056613410051,18.4,0.0,39.0,2015.0,3.0163790142870806,19.0,Ст.10,1.0
10,219.0,14.0,1.8,1996.0,1,2742.0,211.3000030517578,91.03947199244492,18.6,0.0,39.0,2015.0,0.8429383670174456,19.0,Ст.10,1.0
10,219.0,14.0,1.8,1996.0,1,4014.5,128.5,96.2969480761314,17.9,0.0,39.0,2016.0,1.2341269417912235,20.0,Ст.10,2.0
10,219.0,10.0,2.9,1996.0,1,4302.666666666667,200.83333333333331,94.56771840038782,22.0,0.0,10.0,2017.0,1.3227143741139298,21.0,Ст.10пс,3.0
10,219.0,14.0,2.3,1996.0,1,2397.0,59.70000076293945,97.10393802510214,11.6,0.0,39.0,2016.0,0.7368793821082484,20.0,Ст.20,1.0
10,219.0,8.0,3.1,1995.0,14,2724.5,99.5,95.82218579311619,13.7,0.0,58.0,2015.0,0.8375585634350949,20.0,Ст.10,2.0
10,219.0,11.0,1.61,1999.0,14,7520.0,279.60000610351557,95.67664513075958,18.0,0.0,10.0,2016.0,2.311778453672936,17.0,Ст.20,1.0
10,219.0,10.0,1.9,1997.0,4,5438.0,138.0,97.04918874073059,20.3,0.0,39.0,2014.0,1.6717355360469979,17.0,Ст.20,1.0
10,219.0,6.0,0.3,1990.0,1,2271.0,125.1500015258789,93.59210666718486,21.75,0.0,28.0,2014.0,0.6981447963153242,24.0,Ст.10,2.0
10,219.0,6.0,0.3,1990.0,1,2389.0,146.0,92.89378644368082,24.5,0.0,28.0,2015.0,0.7344200433277452,25.0,Ст.10,1.0
10,219.0,10.0,0.2,1997.0,13,2639.0,67.0,97.04785991875006,23.3,0.0,39.0,2015.0,0.8112743802184679,18.0,Ст.20,1.0
10,219.0,8.0,0.5,2000.0,12,6581.0,336.0,94.06324761558113,26.9,0.0,26.0,2014.0,2.023113564311382,14.0,Ст.10,1.0
10,219.0,8.0,0.5,2000.0,12,6543.0,321.29998779296875,94.29001013344693,27.0,0.0,26.0,2015.0,2.011431705103992,15.0,Ст.10,1.0
10,219.0,8.0,0.5,2000.0,12,5313.0,287.70001220703125,93.7034651248795,25.0,0.0,26.0,2016.0,1.633308367601637,16.0,Ст.10,1.0
10,219.0,14.0,2.9,2001.0,13,2588.0,96.9000015258789,95.64627432848032,10.6,0.0,8.0,2015.0,0.7955960954927604,14.0,Ст.20,1.0
10,219.0,7.0,2.95,1985.0,1,1104.5,115.20000076293944,87.8519843903684,12.4,0.0,64.0,2013.0,0.3395424603832125,28.0,Ст.10,2.0
10,219.0,7.0,2.95,1985.0,1,1009.7777777777777,86.41111161973741,90.05754199827369,13.777777777777779,0.0,64.0,2014.0,0.31042320607239426,29.0,Ст.10,9.0
10,219.0,7.0,2.95,1985.0,1,984.6666666666665,74.01666641235352,91.20750193177685,14.516666666666667,0.0,64.0,2015.0,0.3027036149002595,30.0,Ст.10,6.0
10,219.0,7.0,2.95,1985.0,1,678.0,65.0,88.85230157096797,15.6,0.0,64.0,2016.0,0.2084289616476397,31.0,Ст.10,1.0
10,219.0,7.0,2.2,1986.0,1,192.0,43.599998474121094,73.59496216441309,24.6,0.0,58.0,2014.0,0.059024130732074964,28.0,Ст.10,1.0
10,219.0,7.0,2.2,1986.0,1,445.0,19.399999618530273,94.93075526037882,21.0,0.0,58.0,2015.0,0.13680071966548624,29.0,Ст.10,1.0
10,219.0,10.0,4.5,2003.0,11,5133.0,305.8999938964844,93.07037468689863,15.3,0.0,57.0,2017.0,1.5779732450403168,14.0,Ст.20,1.0
10,219.0,6.0,1.58,1995.0,1,3285.0,94.35000228881836,96.67180023537102,8.25,0.0,64.0,2015.0,1.0098659867440951,20.0,Ст.10,2.0
10,219.0,6.0,1.58,1995.0,1,5973.0,294.8999938964844,94.25904956224552,12.0,0.0,64.0,2016.0,1.8362038169931445,21.0,Ст.10,1.0
10,219.0,10.0,4.2,2003.0,1,2996.0,114.9499969482422,95.52737427184047,13.35,0.0,9.0,2015.0,0.9210223732984196,12.0,Ст.10,2.0
10,219.0,10.0,4.2,2003.0,1,4512.0,155.8000030517578,95.98486714879809,11.5,0.0,9.0,2016.0,1.3870670722037617,13.0,Ст.10,1.0
10,219.0,8.0,1.04,1997.0,1,1953.0,35.09999847412109,97.91019192452154,14.5,0.0,27.0,2015.0,0.6003860797903251,18.0,Ст.20,1.0
10,219.0,14.0,4.9,1997.0,1,2406.5,99.35000038146973,95.0797641550605,16.875,0.0,27.0,2015.0,0.7397998469100958,18.0,НД,4.0
10,219.0,14.0,4.9,1997.0,1,1412.4,69.71999969482422,94.23102380050044,13.8,0.0,27.0,2016.0,0.4341962616978264,19.0,НД,5.0
10,219.0,14.0,4.9,1997.0,1,3725.0,159.1999969482422,95.03043555647754,13.0,0.0,27.0,2017.0,1.1451296196717669,20.0,НД,1.0
10,219.0,10.0,2.969,1999.0,14,4341.0,142.0,96.19135312852887,23.8,0.0,44.0,2014.0,1.334498705770507,15.0,Ст.20,2.0
10,219.0,10.0,2.969,1999.0,14,4507.0,131.69999694824222,96.60218479398348,18.5,0.0,44.0,2015.0,1.385529985465947,16.0,Ст.20,1.0
10,219.0,10.0,2.969,1999.0,14,4755.0,175.6999969482422,95.70342119804756,8.7,0.0,44.0,2016.0,1.4617694876615441,17.0,Ст.20,2.0
10,219.0,10.0,2.969,1999.0,14,3484.0,102.1999969482422,96.58905838823851,22.3,1.0,44.0,2017.0,1.0710420389091102,18.0,Ст.20,1.0
10,219.0,6.0,2.5,1993.0,1,6373.0,325.0,94.07018709015871,14.0,0.0,39.0,2013.0,1.959170756018301,20.0,Ст.20,1.0
10,219.0,6.0,2.5,1993.0,1,6800.0,374.8999938964844,93.589261390279,15.8,0.0,39.0,2014.0,2.090437963427655,21.0,Ст.20,1.0
10,219.0,6.0,2.5,1993.0,1,6513.0,287.5999959309896,94.8626233044635,16.866666666666667,0.0,39.0,2015.0,2.0022091846771057,22.0,Ст.20,3.0
10,219.0,6.0,2.5,1993.0,1,8011.0,343.6000061035156,95.01267144154235,17.3,0.0,39.0,2017.0,2.4627203713263146,24.0,Ст.20,1.0
10,219.0,10.0,0.2,1997.0,13,3861.0,115.5,96.52156628900816,10.0,0.0,10.0,2014.0,1.1869383789403198,17.0,Ст.20,1.0
10,219.0,6.0,1.7,2000.0,13,4505.0,184.3999938964844,95.2404306869245,9.0,0.0,27.0,2014.0,1.3849151507708215,14.0,Ст.20,1.0
10,219.0,6.0,1.7,2000.0,13,4470.0,171.8000030517578,95.53092963290779,13.8,0.0,27.0,2015.0,1.37415554360612,15.0,Ст.20,1.0
10,219.0,10.0,2.985,1997.0,13,2040.166666666667,66.21666692097982,96.30188871866991,25.93333333333333,0.0,58.0,2014.0,0.6271826252528903,17.0,Ст.20,6.0
10,219.0,10.0,2.985,1997.0,13,2548.285714285714,82.67142922537667,96.30726958564556,24.614285714285717,0.0,58.0,2015.0,0.78338723511812,18.0,Ст.20,7.0
10,219.0,10.0,0.8059999999999999,2008.0,3,1537.0,97.5999984741211,92.6162413585722,16.4,0.0,64.0,2016.0,0.4725004632041626,8.0,Ст.13ХФА,1.0
10,219.0,10.0,0.8059999999999999,2008.0,3,1403.0,90.4000015258789,92.50774904889201,16.5,0.0,64.0,2017.0,0.4313065386307353,9.0,Ст.13ХФА,1.0
10,219.0,10.0,0.285,1999.0,11,11792.0,681.0999755859375,93.28377954717095,12.9,0.0,26.0,2015.0,3.625065362461603,16.0,Ст.20,1.0
10,219.0,10.0,0.285,1999.0,11,12318.0,654.7000122070312,93.81978337423556,16.3,0.0,26.0,2016.0,3.786766887279685,17.0,Ст.20,1.0
10,273.0,6.0,5.2,1990.0,13,2355.0,168.10000610351562,91.69999476109636,13.6,0.0,64.0,2014.0,0.4658887442770226,24.0,Ст.10,1.0
10,273.0,6.0,5.2,1990.0,13,2580.6666666666665,180.6333312988281,91.8629313844007,10.4,0.0,64.0,2015.0,0.5105322941532496,25.0,Ст.10,3.0
10,273.0,6.0,5.2,1990.0,13,2444.75,155.72500038146973,92.58640584892521,14.3875,0.375,64.0,2016.0,0.4836439522595545,26.0,Ст.10,8.0
10,273.0,6.0,5.2,1990.0,13,3178.0,200.0,92.68224859865059,13.6,0.0,64.0,2017.0,0.6287025177547252,27.0,Ст.10,1.0
10,273.0,8.0,0.256,2011.0,3,2880.0,241.1999969482422,90.2616280301905,12.0,0.0,27.0,2017.0,0.5697492923642569,6.0,Ст.13ХФА,1.0
10,273.0,8.0,0.4,2004.0,13,7354.0,336.20001220703125,94.68411413173293,10.3,0.0,9.0,2016.0,1.4548389916828977,12.0,Ст.20ХФ,1.0
10,273.0,7.0,1.7,1972.0,1,2639.333333333333,163.63333638509116,92.76702335901695,15.0,0.0,64.0,2014.0,0.5221382982569659,42.0,НД,3.0
10,273.0,7.0,1.7,1972.0,1,1859.0,142.3000030517578,91.22289824972613,14.5,0.0,64.0,2015.0,0.3677652550365117,43.0,НД,2.0
10,273.0,10.0,2.17,2002.0,11,5016.0,255.5,94.07709283780277,4.1,0.0,64.0,2016.0,0.9923133508677474,14.0,Ст.20,1.0
10,273.0,10.0,2.17,2002.0,11,4788.0,221.6000061035156,94.61832861942852,9.0,0.0,64.0,2017.0,0.9472081985555773,15.0,Ст.20,1.0
10,273.0,8.0,1.5,2000.0,12,10795.5,558.5,93.98198130850113,23.05,0.0,26.0,2016.0,2.135669613096644,16.0,Ст.20,2.0
10,273.0,6.0,1.2,1997.0,1,3212.0,136.30000305175778,95.06574172971425,17.0,0.0,9.0,2013.0,0.6354287246784698,16.0,Ст.20,1.0
10,273.0,6.0,1.2,1997.0,1,3190.5,125.4499969482422,95.4277476657442,11.75,0.0,9.0,2015.0,0.6311753879472783,18.0,Ст.20,2.0
10,273.0,6.0,1.2,1997.0,1,2612.285714285714,101.12857273646765,95.52150095955014,20.842857142857145,0.42857142857142855,9.0,2016.0,0.5167874781831746,19.0,Ст.20,7.0
10,273.0,8.0,5.921,2010.0,3,14582.0,648.3999938964844,94.78383105985469,20.05,0.0,58.0,2016.0,2.884751451824859,6.0,Ст.13ХФА,2.0
10,273.0,8.0,1.4,2002.0,12,6439.0,236.8999938964844,95.72192717530736,21.6,0.0,62.0,2016.0,1.2738248935880034,14.0,Ст.10,1.0
10,273.0,8.0,1.933,2001.0,13,2725.5,114.5999984741211,95.07200929650894,14.2,1.0,39.0,2017.0,0.5391846167842993,16.0,Ст.20,2.0
10,273.0,10.0,0.2,2000.0,1,1988.0,70.09999847412111,95.89981759895879,6.4,0.0,8.0,2015.0,0.3932852754236607,15.0,Ст.17Г1С,1.0
10,273.0,10.0,0.2,2000.0,1,2071.0,70.4000015258789,96.04729759099196,11.0,0.0,8.0,2016.0,0.4097051335022139,16.0,Ст.17Г1С,1.0
10,273.0,10.0,1.29,2002.0,11,6009.0,311.8999938964844,93.96447975524148,19.0,0.0,64.0,2014.0,1.1887581589641736,12.0,Ст.20,1.0
10,273.0,10.0,1.29,2002.0,11,1481.0,57.70000076293945,95.46974853862574,14.3,0.0,64.0,2017.0,0.2929856604137029,15.0,Ст.20,2.0
10,273.0,8.0,8.75,2006.0,1,2840.0,169.0,93.08057648214873,27.0,0.0,64.0,2016.0,0.5618361077480866,10.0,Ст.20,1.0
10,273.0,8.0,3.9,2004.0,13,5337.0,266.0,94.20456575639132,10.0,0.0,9.0,2014.0,1.0558166574125134,10.0,Ст.17Г1С,1.0
10,325.0,8.0,3.221,2002.0,13,7420.0,437.5,93.14392277314613,16.7,0.0,57.0,2015.0,1.0357472385889828,13.0,Ст.20,1.0
10,325.0,8.0,3.221,2002.0,13,8509.0,458.70001220703125,93.73167108687885,15.9,0.0,57.0,2016.0,1.1877591985382283,14.0,Ст.20,1.0
10,325.0,8.0,1.537,2004.0,14,24444.0,1375.0,93.45918340164324,16.7,1.0,27.0,2014.0,3.4121031671252147,10.0,Ст.09ГСФ,1.0
10,325.0,8.0,1.537,2004.0,14,24499.0,1197.300048828125,94.31728087227042,12.5,1.0,27.0,2016.0,3.4197805388398232,12.0,Ст.09ГСФ,1.0
10,325.0,10.0,2.36,1997.0,1,9593.0,531.0,93.56362076029276,21.9,1.0,27.0,2014.0,1.3390732156043277,17.0,Ст.20,1.0
10,325.0,10.0,2.36,1997.0,1,8562.2,373.84000244140617,94.91954270621231,22.4,1.0,27.0,2015.0,1.1951853108149042,18.0,Ст.20,5.0
10,325.0,10.0,2.36,1997.0,1,9341.5,433.1499938964844,94.59616376863329,25.15,1.0,27.0,2016.0,1.303966688582073,19.0,Ст.20,2.0
10,325.0,8.0,1.75,2001.0,13,1455.0,548.9000244140625,56.13361908302865,11.1,1.0,39.0,2015.0,0.2031013789955485,14.0,Ст.20,1.0
10,325.0,8.0,1.75,2001.0,13,12565.0,547.3999938964844,94.9247476131252,13.7,1.0,39.0,2016.0,1.7539304653464378,15.0,Ст.20,2.0
10,325.0,8.0,1.75,2001.0,13,12879.0,532.2000122070311,95.19499011183672,17.3,1.0,39.0,2017.0,1.7977612784080201,16.0,Ст.20,1.0
10,325.0,8.0,2.166,2004.0,13,9920.0,500.0,94.13915978994748,14.3,1.0,27.0,2014.0,1.38471868016209,10.0,Ст.09ГСФ,1.0
10,325.0,8.0,0.069,2001.0,13,5249.0,162.60000610351562,96.39798486304113,10.7,0.0,8.0,2015.0,0.7327004387268963,14.0,Ст.20,1.0
10,325.0,10.0,1.2209999999999999,2007.0,3,18965.0,764.0,95.31572848392695,12.5,0.0,58.0,2016.0,2.6472973557735924,9.0,Ст.13ХФА,1.0
10,325.0,10.0,1.2209999999999999,2007.0,3,7633.0,311.29998779296875,95.25773968306272,10.1,0.0,58.0,2017.0,1.0654796054110116,10.0,Ст.13ХФА,2.0
10,426.0,8.0,5.3145,2002.0,13,24588.5,1243.9499816894534,94.0984059857942,19.925,0.0,57.0,2015.0,1.9976961763529881,13.0,Ст.20,4.0
10,426.0,8.0,5.436,2002.0,13,29953.66666666667,1524.066650390625,94.10469021527297,25.08333333333333,0.8333333333333334,57.0,2016.0,2.4335899045387865,14.0,Ст.20,6.0
10,426.0,8.0,5.436,2002.0,13,26271.33333333333,1309.5,94.20089347007188,8.799999999999997,1.0,57.0,2017.0,2.1344182096384405,15.0,Ст.20,3.0
10,426.0,8.0,2.33,1993.0,1,20444.0,632.0,96.40538191679596,11.8,0.0,39.0,2014.0,1.6609756849486743,21.0,Ст.20,1.0
10,426.0,8.0,2.33,1993.0,1,2969.0,64.0,97.49347912929731,11.2,0.0,39.0,2015.0,0.2412168268740273,22.0,Ст.20,1.0
10,426.0,8.0,2.33,1993.0,1,6567.0,193.0333353678385,96.63131397107479,12.266666666666667,0.0,39.0,2016.0,0.5335368481245326,23.0,Ст.20,3.0
10,426.0,8.0,2.33,1993.0,1,3500.0,87.80000305175781,97.08305637701801,32.9,0.0,39.0,2017.0,0.2843579973253943,24.0,Ст.20,1.0
10,426.0,10.0,7.431,2002.0,11,8503.0,544.0999755859375,92.5593979746418,4.5,1.0,64.0,2013.0,0.6908274432165222,11.0,Ст.20,1.0
10,426.0,10.0,7.431,2002.0,11,4192.5,193.9000015258789,94.69871890698509,11.4,1.0,64.0,2015.0,0.3406202582247759,13.0,Ст.20,2.0
10,75.0,17.0,0.25,1995.0,1,290.0,10.100000381469727,95.95028052066169,22.8,0.0,57.0,2014.0,0.7601373489554664,19.0,ГПМТ,1.0
10,75.0,17.0,0.54,1999.0,1,1189.0,73.30000305175781,92.8315759724062,25.0,0.0,57.0,2017.0,3.116563130717412,18.0,ГПМТ,1.0
10,75.0,17.0,1.8,2001.0,0,621.0,28.60000038146973,94.64479639338845,38.9,0.0,62.0,2015.0,1.6277423920736025,14.0,ГПМТ,1.0
10,75.0,17.0,1.8,2001.0,0,560.0,17.899999618530273,96.28322267057095,36.9,0.0,62.0,2016.0,1.467851432465728,15.0,ГПМТ,1.0
10,89.0,10.0,0.17,2001.0,1,643.0,40.099998474121094,92.74838177255577,11.3,0.0,28.0,2015.0,1.1968715958030824,14.0,Ст.20,1.0
10,89.0,10.0,0.17,2001.0,1,742.0,53.29999923706055,91.6473391780448,13.8,0.0,28.0,2016.0,1.3811488710511464,15.0,Ст.20,1.0
9,114.0,7.0,1.45,1991.0,13,164.0,1.100000023841858,99.2200793931921,13.27,0.0,3.0,2017.0,0.1860590272899401,26.0,Ст.20,1.0
9,114.0,8.0,1.5,1992.0,14,526.5,101.5,77.60288165299954,16.55,0.0,3.0,2014.0,0.5973175479765453,22.0,Ст.20,2.0
9,114.0,8.0,1.5,1992.0,14,587.5714285714286,88.3999993460519,82.7191550730173,18.298571428571428,0.0,3.0,2015.0,0.6666034662400031,23.0,Ст.20,7.0
9,114.0,8.0,1.45,1992.0,14,631.6666666666666,89.25000050862631,83.2682956691269,16.874999999999996,0.0,3.0,2016.0,0.7166297900699927,24.0,Ст.20,6.0
9,114.0,9.0,0.12,1999.0,13,195.0,8.5,94.93142516398329,13.0,0.0,3.0,2014.0,0.2212287214727946,15.0,Ст.20,1.0
9,114.0,9.0,0.065,1999.0,5,1989.666666666667,139.69999949137372,90.98798654454659,20.116666666666667,0.0,3.0,2015.0,2.257289296531814,16.0,Ст.20,3.0
9,114.0,10.0,0.115,1997.0,5,147.0,17.799999237060547,85.91994997859474,11.94,0.0,3.0,2017.0,0.16677242080256824,20.0,Ст.20,1.0
9,114.0,8.0,1.65,1995.0,5,552.0,181.0500030517578,61.88997466266785,20.9,0.0,3.0,2014.0,0.6262474577076033,19.0,Ст.20,2.0
9,114.0,8.0,1.65,1995.0,5,281.0,52.9000015258789,78.10974032695569,20.0,0.0,3.0,2015.0,0.31879626017361684,20.0,Ст.20,1.0
9,114.0,8.0,0.12,1989.0,5,935.0,161.0,79.97761472453675,,0.0,3.0,2014.0,1.0607633568054509,25.0,Ст.20,1.0
9,114.0,8.0,0.12,1989.0,5,767.0,97.4000015258789,85.2339223301478,24.0,0.0,3.0,2015.0,0.8701663044596588,26.0,Ст.20,1.0
9,114.0,8.0,0.12,1989.0,5,445.0,96.36666870117188,70.58740293881118,18.07,0.0,3.0,2016.0,0.5048552874635569,27.0,Ст.20,3.0
9,114.0,10.0,1.6980000000000002,2005.0,13,670.5,140.8499984741211,74.57950435547608,16.66,0.0,3.0,2017.0,0.7606864499872246,12.0,Ст.20С,2.0
9,114.0,10.0,0.27,1998.0,13,653.0,125.0,77.7413725560027,12.0,0.0,3.0,2015.0,0.7408325903678712,17.0,Ст.20,1.0
9,114.0,10.0,0.2,1999.0,13,1096.5,63.10000038146973,93.32158784181404,12.15,0.0,3.0,2014.0,1.2439861184354837,15.0,Ст.20,2.0
9,114.0,10.0,0.2,1999.0,13,944.0,40.900001525878906,94.9620613019956,10.67,0.0,3.0,2015.0,1.0709739131811185,16.0,Ст.20,1.0
9,114.0,10.0,0.20000000000000004,1999.0,13,952.3333333333335,50.09999974568686,93.9907586704692,11.78,0.0,3.0,2016.0,1.0804281320474771,17.0,Ст.20,3.0
9,114.0,10.0,0.2,1999.0,13,974.0,54.0,93.55331646053196,11.11,0.0,3.0,2017.0,1.10500910110001,18.0,Ст.20,1.0
9,114.0,10.0,0.15,2001.0,11,1804.0,476.5,69.28659825710308,19.2,0.0,3.0,2013.0,2.046649300189341,12.0,Ст.20А,1.0
9,114.0,10.0,1.05,1992.0,14,1215.0,197.8999938964844,81.06038913805298,21.0,0.0,3.0,2013.0,1.3784251107151049,21.0,Ст.20,1.0
9,114.0,10.0,1.05,1992.0,14,1381.0,203.0,82.90756613845713,20.0,0.0,3.0,2014.0,1.5667531505329713,22.0,Ст.20,1.0
9,114.0,10.0,1.05,1992.0,14,914.0,146.67499923706058,81.30488645994376,14.595,0.0,3.0,2015.0,1.036938725262227,23.0,Ст.20,4.0
9,114.0,4.5,0.75,1989.0,14,1231.5,213.45000457763672,79.84656007868747,19.0,0.0,8.0,2014.0,1.3971444640704953,25.0,Ст.20,2.0
9,114.0,4.5,0.75,1989.0,14,394.0,10.399999618530273,96.9307048699887,22.0,0.0,3.0,2015.0,0.4469954680014414,26.0,Ст.20,1.0
9,114.0,4.5,0.75,1989.0,14,1011.0,166.60000610351562,80.83868077846991,22.0,0.0,3.0,2016.0,1.1469858328666431,27.0,Ст.20,1.0
9,114.0,10.0,1.2,1992.0,14,1147.0,170.60000610351562,82.70513512464106,22.0,1.0,3.0,2013.0,1.3012786847656177,21.0,Ст.20,1.0
9,114.0,10.0,1.2,1992.0,14,1142.0,141.89999389648438,85.55166436927419,16.11,1.0,3.0,2017.0,1.2956061534458023,25.0,Ст.20,1.0
9,114.0,4.5,0.57,1993.0,14,183.75,65.39999961853027,57.480007167691404,16.033333333333335,0.0,3.0,2014.0,0.20846552600321036,21.0,Ст.20,4.0
